ContigName	UniqueTotReads	MultiTotReads	totalreadsgoodmapped
comp171_c0_seq1	49	0	49
comp1720_c0_seq1	0	1	1
comp1721_c0_seq1	2	1	3
comp1722_c0_seq1	9	3	12
comp1723_c0_seq1	4	0	4
comp1724_c0_seq1	8	1	9
comp1725_c0_seq1	3	0	3
comp1726_c0_seq1	11	1	12
comp1727_c0_seq1	3	0	3
comp1728_c0_seq1	7	0	7
comp1729_c0_seq1	6	0	6
comp172_c0_seq1	0	27	27
comp172_c0_seq2	1	27	28
comp1730_c0_seq1	2	3	5
comp1731_c0_seq1	4	0	4
comp1732_c0_seq1	1	0	1
comp1733_c0_seq1	9	0	9
comp1734_c0_seq1	9	0	9
comp1735_c0_seq1	7	0	7
comp1736_c0_seq1	11	0	11
comp1737_c0_seq1	56	0	56
comp1738_c0_seq1	4	1	5
comp1739_c0_seq1	6	1	7
comp173_c0_seq1	50	0	50
comp1740_c0_seq1	2	0	2
comp1741_c0_seq1	3	0	3
comp1742_c0_seq1	3	1	4
comp1743_c0_seq1	9	0	9
comp1744_c0_seq1	7	1	8
comp1745_c0_seq1	4	2	6
comp1746_c0_seq1	6	0	6
comp1747_c0_seq1	7	0	7
comp1748_c0_seq1	6	4	10
comp1749_c0_seq1	1	0	1
comp174_c0_seq1	27	2	29
comp1750_c0_seq1	9	1	10
comp1751_c0_seq1	3	0	3
comp1752_c0_seq1	6	0	6
comp1753_c0_seq1	8	1	9
comp1754_c0_seq1	2	0	2
comp1755_c0_seq1	5	3	8
comp1756_c0_seq1	5	0	5
comp1757_c0_seq1	1	2	3
comp1759_c0_seq1	2	1	3
comp175_c0_seq1	53	1	54
comp1760_c0_seq1	12	1	13
comp1761_c0_seq1	14	1	15
comp1762_c0_seq1	4	1	5
comp1763_c0_seq1	7	3	10
comp1764_c0_seq1	11	0	11
comp1765_c0_seq1	13	2	15
comp1766_c0_seq1	3	1	4
comp1767_c0_seq1	16	2	18
comp1768_c0_seq1	4	3	7
comp1769_c0_seq1	16	4	20
comp176_c0_seq1	9	2	11
comp1770_c0_seq1	4	2	6
comp1771_c0_seq1	7	0	7
comp1772_c0_seq1	9	3	12
comp1773_c0_seq1	3	1	4
comp1774_c0_seq1	7	1	8
comp1775_c0_seq1	3	1	4
comp1776_c0_seq1	0	0	0
comp1777_c0_seq1	3	3	6
comp1778_c0_seq1	4	0	4
comp1779_c0_seq1	5	2	7
comp177_c0_seq1	0	9	9
comp177_c0_seq2	16	11	27
comp1780_c0_seq1	4	1	5
comp1781_c0_seq1	5	2	7
comp1782_c0_seq1	3	1	4
comp1783_c0_seq1	0	0	0
comp1784_c0_seq1	3	0	3
comp1785_c0_seq1	2	0	2
comp1786_c0_seq1	4	0	4
comp1787_c0_seq1	11	0	11
comp1788_c0_seq1	0	0	0
comp1789_c0_seq1	3	0	3
comp178_c0_seq1	89	0	89
comp1790_c0_seq1	4	0	4
comp1791_c0_seq1	8	3	11
comp1792_c0_seq1	5	0	5
comp1793_c0_seq1	1	0	1
comp1794_c0_seq1	3	2	5
comp1795_c0_seq1	9	0	9
comp1796_c0_seq1	7	1	8
comp1797_c0_seq1	3	0	3
comp1798_c0_seq1	21	3	24
comp1799_c0_seq1	9	2	11
comp179_c0_seq1	58	0	58
comp17_c0_seq1	0	1	1
comp1800_c0_seq1	8	0	8
comp1801_c0_seq1	5	1	6
comp1802_c0_seq1	0	6	6
comp1803_c0_seq1	6	2	8
comp1804_c0_seq1	5	0	5
comp1805_c0_seq1	0	2	2
comp1806_c0_seq1	20	0	20
comp1807_c0_seq1	0	4	4
comp1808_c0_seq1	7	0	7
comp1809_c0_seq1	5	1	6
comp180_c0_seq1	154	2	156
comp1810_c0_seq1	7	0	7
comp1811_c0_seq1	8	2	10
comp1812_c0_seq1	2	0	2
comp1813_c0_seq1	17	1	18
comp1814_c0_seq1	4	1	5
comp1815_c0_seq1	10	1	11
comp1816_c0_seq1	5	1	6
comp1817_c0_seq1	8	0	8
comp1818_c0_seq1	0	2	2
comp1819_c0_seq1	9	0	9
comp181_c0_seq1	101	0	101
comp1820_c0_seq1	7	1	8
comp1821_c0_seq1	6	0	6
comp1822_c0_seq1	16	2	18
comp1823_c0_seq1	5	0	5
comp1824_c0_seq1	2	1	3
comp1825_c0_seq1	9	0	9
comp1826_c0_seq1	6	0	6
comp1827_c0_seq1	6	1	7
comp1828_c0_seq1	2	1	3
comp1829_c0_seq1	4	1	5
comp182_c0_seq1	83	1	84
comp1830_c0_seq1	2	0	2
comp1831_c0_seq1	4	1	5
comp1832_c0_seq1	1	0	1
comp1833_c0_seq1	5	0	5
comp1834_c0_seq1	2	1	3
comp1835_c0_seq1	8	1	9
comp1836_c0_seq1	13	1	14
comp1837_c0_seq1	3	1	4
comp1838_c0_seq1	6	1	7
comp1839_c0_seq1	2	1	3
comp183_c0_seq1	256	4	260
comp1840_c0_seq1	11	1	12
comp1841_c0_seq1	8	1	9
comp1842_c0_seq1	11	0	11
comp1843_c0_seq1	1	0	1
comp1844_c0_seq1	4	2	6
comp1845_c0_seq1	11	1	12
comp1846_c0_seq1	4	0	4
comp1847_c0_seq1	13	0	13
comp1848_c0_seq1	8	1	9
comp1849_c0_seq1	7	0	7
comp184_c0_seq1	116	1	117
comp1850_c0_seq1	1	2	3
comp1851_c0_seq1	7	0	7
comp1852_c0_seq1	6	1	7
comp1853_c0_seq1	1	0	1
comp1854_c0_seq1	6	2	8
comp1855_c0_seq1	14	0	14
comp1856_c0_seq1	6	1	7
comp1857_c0_seq1	13	2	15
comp1858_c0_seq1	18	1	19
comp1859_c0_seq1	10	0	10
comp185_c0_seq1	110	0	110
comp1860_c0_seq1	0	1	1
comp1861_c0_seq1	10	0	10
comp1862_c0_seq1	6	0	6
comp1863_c0_seq1	13	4	17
comp1864_c0_seq1	1	0	1
comp1865_c0_seq1	2	1	3
comp1866_c0_seq1	3	1	4
comp1867_c0_seq1	3	0	3
comp1868_c0_seq1	6	0	6
comp1869_c0_seq1	4	2	6
comp186_c0_seq1	1	1	2
comp1870_c0_seq1	1	0	1
comp1871_c0_seq1	5	2	7
comp1872_c0_seq1	8	2	10
comp1873_c0_seq1	5	0	5
comp1874_c0_seq1	6	0	6
comp1875_c0_seq1	8	0	8
comp1876_c0_seq1	5	0	5
comp1877_c0_seq1	6	1	7
comp1878_c0_seq1	3	0	3
comp1879_c0_seq1	15	1	16
comp187_c0_seq1	67	0	67
comp1880_c0_seq1	9	0	9
comp1881_c0_seq1	7	1	8
comp1882_c0_seq1	3	1	4
comp1883_c0_seq1	20	3	23
comp1884_c0_seq1	4	2	6
comp1885_c0_seq1	19	2	21
comp1886_c0_seq1	5	0	5
comp1887_c0_seq1	3	1	4
comp1888_c0_seq1	3	0	3
comp1889_c0_seq1	6	1	7
comp188_c0_seq1	88	3	91
comp1890_c0_seq1	4	0	4
comp1891_c0_seq1	6	0	6
comp1892_c0_seq1	6	1	7
comp1893_c0_seq1	3	1	4
comp1894_c0_seq1	10	0	10
comp1895_c0_seq1	7	0	7
comp1896_c0_seq1	8	2	10
comp1897_c0_seq1	4	0	4
comp1898_c0_seq1	4	0	4
comp1899_c0_seq1	2	0	2
comp189_c0_seq1	73	0	73
comp1900_c0_seq1	3	1	4
comp1901_c0_seq1	13	1	14
comp1902_c0_seq1	7	0	7
comp1903_c0_seq1	3	2	5
comp1904_c0_seq1	7	1	8
comp1905_c0_seq1	8	2	10
comp1906_c0_seq1	6	0	6
comp1907_c0_seq1	3	0	3
comp1908_c0_seq1	4	1	5
comp1909_c0_seq1	5	2	7
comp190_c0_seq1	688	5	693
comp1910_c0_seq1	1	0	1
comp1911_c0_seq1	6	1	7
comp1912_c0_seq1	1	0	1
comp1913_c0_seq1	7	1	8
comp1914_c0_seq1	4	0	4
comp1915_c0_seq1	11	2	13
comp1916_c0_seq1	3	2	5
comp1917_c0_seq1	2	6	8
comp1918_c0_seq1	2	0	2
comp1919_c0_seq1	4	1	5
comp191_c0_seq1	12	114	126
comp1920_c0_seq1	5	1	6
comp1921_c0_seq1	2	0	2
comp1922_c0_seq1	2	0	2
comp1923_c0_seq1	3	0	3
comp1924_c0_seq1	0	0	0
comp1925_c0_seq1	10	1	11
comp1926_c0_seq1	6	0	6
comp1927_c0_seq1	12	1	13
comp1928_c0_seq1	69	2	71
comp1929_c0_seq1	5	1	6
comp192_c0_seq1	78	2	80
comp1931_c0_seq1	3	1	4
comp1932_c0_seq1	3	1	4
comp1933_c0_seq1	6	0	6
comp1934_c0_seq1	13	1	14
comp1935_c0_seq1	10	3	13
comp1936_c0_seq1	13	1	14
comp1937_c0_seq1	10	0	10
comp1938_c0_seq1	5	5	10
comp1939_c0_seq1	3	0	3
comp193_c0_seq1	45	2	47
comp1940_c0_seq1	22	1	23
comp1941_c0_seq1	4	0	4
comp1942_c0_seq1	2	0	2
comp1943_c0_seq1	8	0	8
comp1944_c0_seq1	7	1	8
comp1945_c0_seq1	4	0	4
comp1946_c0_seq1	10	3	13
comp1947_c0_seq1	7	1	8
comp1948_c0_seq1	7	1	8
comp1949_c0_seq1	4	1	5
comp194_c0_seq1	4	33	37
comp1950_c0_seq1	5	2	7
comp1951_c0_seq1	8	1	9
comp1952_c0_seq1	2	0	2
comp1953_c0_seq1	2	0	2
comp1954_c0_seq1	5	1	6
comp1955_c0_seq1	7	0	7
comp1956_c0_seq1	5	2	7
comp1957_c0_seq1	4	1	5
comp1958_c0_seq1	3	0	3
comp1959_c0_seq1	4	2	6
comp195_c0_seq1	112	0	112
comp1960_c0_seq1	3	0	3
comp1961_c0_seq1	8	0	8
comp1962_c0_seq1	8	1	9
comp1963_c0_seq1	10	0	10
comp1964_c0_seq1	6	0	6
comp1965_c0_seq1	16	3	19
comp1966_c0_seq1	0	1	1
comp1967_c0_seq1	11	1	12
comp1968_c0_seq1	9	1	10
comp1969_c0_seq1	2	1	3
comp196_c0_seq1	44	0	44
comp1970_c0_seq1	13	0	13
comp1971_c0_seq1	5	0	5
comp1972_c0_seq1	2	1	3
comp1973_c0_seq1	4	0	4
comp1974_c0_seq1	3	0	3
comp1975_c0_seq1	2	2	4
comp1976_c0_seq1	9	2	11
comp1977_c0_seq1	2	1	3
comp1978_c0_seq1	4	3	7
comp1979_c0_seq1	5	2	7
comp197_c0_seq1	120	1	121
comp1980_c0_seq1	0	0	0
comp1981_c0_seq1	6	2	8
comp1982_c0_seq1	1	1	2
comp1983_c0_seq1	2	0	2
comp1984_c0_seq1	2	1	3
comp1985_c0_seq1	2	0	2
comp1986_c0_seq1	9	0	9
comp1987_c0_seq1	7	0	7
comp1988_c0_seq1	15	3	18
comp1989_c0_seq1	2	2	4
comp198_c0_seq1	163	2	165
comp1990_c0_seq1	4	0	4
comp1991_c0_seq1	4	0	4
comp1992_c0_seq1	7	1	8
comp1993_c0_seq1	5	1	6
comp1994_c0_seq1	2	2	4
comp1995_c0_seq1	8	1	9
comp1996_c0_seq1	23	2	25
comp1997_c0_seq1	3	0	3
comp1998_c0_seq1	3	0	3
comp1999_c0_seq1	7	2	9
comp199_c0_seq1	36	0	36
comp19_c0_seq1	3	2	5
comp1_c0_seq1	2	0	2
comp2000_c0_seq1	2	1	3
comp2001_c0_seq1	2	1	3
comp2002_c0_seq1	5	1	6
comp2003_c0_seq1	2	1	3
comp2004_c0_seq1	3	1	4
comp2005_c0_seq1	3	0	3
comp2006_c0_seq1	9	0	9
comp2007_c0_seq1	7	2	9
comp2008_c0_seq1	11	1	12
comp2009_c0_seq1	3	0	3
comp200_c0_seq1	7	60	67
comp2010_c0_seq1	8	4	12
comp2011_c0_seq1	5	0	5
comp2012_c0_seq1	4	1	5
comp2013_c0_seq1	2	0	2
comp2014_c0_seq1	4	0	4
comp2015_c0_seq1	1	0	1
comp2016_c0_seq1	2	0	2
comp2017_c0_seq1	5	2	7
comp2018_c0_seq1	1	1	2
comp2019_c0_seq1	5	1	6
comp201_c0_seq1	85	7	92
comp2020_c0_seq1	7	2	9
comp2021_c0_seq1	12	1	13
comp2023_c0_seq1	8	0	8
comp2024_c0_seq1	11	1	12
comp2025_c0_seq1	2	0	2
comp2026_c0_seq1	4	0	4
comp2027_c0_seq1	6	0	6
comp2028_c0_seq1	4	1	5
comp2029_c0_seq1	5	0	5
comp202_c0_seq1	2	1	3
comp2030_c0_seq1	2	0	2
comp2031_c0_seq1	0	0	0
comp2032_c0_seq1	6	3	9
comp2033_c0_seq1	12	0	12
comp2034_c0_seq1	8	0	8
comp2035_c0_seq1	8	1	9
comp2036_c0_seq1	9	4	13
comp2037_c0_seq1	7	3	10
comp2038_c0_seq1	9	1	10
comp2039_c0_seq1	2	0	2
comp203_c0_seq1	1	11	12
comp203_c0_seq2	0	8	8
comp2040_c0_seq1	1	0	1
comp2041_c0_seq1	17	1	18
comp2042_c0_seq1	11	0	11
comp2043_c0_seq1	13	1	14
comp2044_c0_seq1	2	0	2
comp2045_c0_seq1	8	1	9
comp2046_c0_seq1	1	1	2
comp2047_c0_seq1	11	0	11
comp2048_c0_seq1	6	0	6
comp2049_c0_seq1	5	0	5
comp204_c0_seq1	3	1	4
comp2050_c0_seq1	9	3	12
comp2051_c0_seq1	15	0	15
comp2052_c0_seq1	0	0	0
comp2053_c0_seq1	10	1	11
comp2054_c0_seq1	4	0	4
comp2055_c0_seq1	4	1	5
comp2056_c0_seq1	0	2	2
comp2057_c0_seq1	5	2	7
comp2058_c0_seq1	4	2	6
comp2059_c0_seq1	6	1	7
comp205_c0_seq1	81	0	81
comp2060_c0_seq1	2	0	2
comp2061_c0_seq1	3	0	3
comp2062_c0_seq1	7	0	7
comp2063_c0_seq1	4	1	5
comp2064_c0_seq1	1	1	2
comp2065_c0_seq1	7	3	10
comp2066_c0_seq1	6	1	7
comp2067_c0_seq1	5	1	6
comp2068_c0_seq1	9	1	10
comp2069_c0_seq1	6	0	6
comp206_c0_seq1	0	7	7
comp2070_c0_seq1	7	0	7
comp2071_c0_seq1	3	1	4
comp2072_c0_seq1	1	0	1
comp2074_c0_seq1	9	1	10
comp2075_c0_seq1	5	0	5
comp2076_c0_seq1	0	3	3
comp2077_c0_seq1	8	0	8
comp2078_c0_seq1	5	1	6
comp2079_c0_seq1	1	1	2
comp207_c0_seq1	76	3	79
comp2080_c0_seq1	6	1	7
comp2081_c0_seq1	6	0	6
comp2082_c0_seq1	6	1	7
comp2083_c0_seq1	2	0	2
comp2084_c0_seq1	5	1	6
comp2085_c0_seq1	7	0	7
comp2086_c0_seq1	1	1	2
comp2087_c0_seq1	5	2	7
comp2088_c0_seq1	3	1	4
comp2089_c0_seq1	9	0	9
comp208_c0_seq1	46	0	46
comp2090_c0_seq1	9	1	10
comp2091_c0_seq1	2	0	2
comp2092_c0_seq1	2	0	2
comp2093_c0_seq1	1	1	2
comp2094_c0_seq1	0	1	1
comp2095_c0_seq1	7	1	8
comp2096_c0_seq1	3	0	3
comp2097_c0_seq1	19	1	20
comp2098_c0_seq1	1	1	2
comp2099_c0_seq1	4	0	4
comp20_c0_seq1	5	1	6
comp2100_c0_seq1	8	0	8
comp2101_c0_seq1	4	0	4
comp2102_c0_seq1	7	1	8
comp2103_c0_seq1	5	0	5
comp2104_c0_seq1	2	0	2
comp2105_c0_seq1	5	0	5
comp2106_c0_seq1	4	0	4
comp2107_c0_seq1	2	0	2
comp2108_c0_seq1	5	0	5
comp2109_c0_seq1	13	2	15
comp210_c0_seq1	8	155	163
comp2110_c0_seq1	11	0	11
comp2111_c0_seq1	14	1	15
comp2112_c0_seq1	4	0	4
comp2113_c0_seq1	15	1	16
comp2114_c0_seq1	6	0	6
comp2115_c0_seq1	4	0	4
comp2116_c0_seq1	9	0	9
comp2117_c0_seq1	7	0	7
comp2118_c0_seq1	12	1	13
comp2119_c0_seq1	9	0	9
comp211_c0_seq1	42	0	42
comp2120_c0_seq1	14	1	15
comp2121_c0_seq1	1	1	2
comp2122_c0_seq1	3	0	3
comp2123_c0_seq1	13	2	15
comp2124_c0_seq1	10	2	12
comp2125_c0_seq1	7	1	8
comp2126_c0_seq1	2	1	3
comp2127_c0_seq1	11	1	12
comp2128_c0_seq1	4	2	6
comp2129_c0_seq1	14	3	17
comp212_c0_seq1	45	0	45
comp2130_c0_seq1	8	0	8
comp2131_c0_seq1	2	0	2
comp2132_c0_seq1	6	0	6
comp2133_c0_seq1	5	0	5
comp2134_c0_seq1	3	0	3
comp2135_c0_seq1	0	0	0
comp2136_c0_seq1	3	0	3
comp2137_c0_seq1	17	1	18
comp2138_c0_seq1	6	0	6
comp2139_c0_seq1	2	0	2
comp213_c0_seq1	27	0	27
comp2140_c0_seq1	7	2	9
comp2141_c0_seq1	7	0	7
comp2142_c0_seq1	6	1	7
comp2143_c0_seq1	6	2	8
comp2144_c0_seq1	8	3	11
comp2145_c0_seq1	5	1	6
comp2146_c0_seq1	8	2	10
comp2147_c0_seq1	8	1	9
comp2148_c0_seq1	6	1	7
comp2149_c0_seq1	0	1	1
comp214_c0_seq1	15	0	15
comp2150_c0_seq1	3	1	4
comp2151_c0_seq1	2	0	2
comp2152_c0_seq1	8	0	8
comp2153_c0_seq1	6	1	7
comp2154_c0_seq1	6	2	8
comp2155_c0_seq1	14	1	15
comp2156_c0_seq1	3	3	6
comp2157_c0_seq1	8	0	8
comp2158_c0_seq1	3	0	3
comp2159_c0_seq1	0	0	0
comp2160_c0_seq1	2	0	2
comp2161_c0_seq1	9	2	11
comp2162_c0_seq1	3	0	3
comp2163_c0_seq1	2	1	3
comp2164_c0_seq1	5	1	6
comp2165_c0_seq1	5	1	6
comp2166_c0_seq1	2	0	2
comp2167_c0_seq1	10	2	12
comp2168_c0_seq1	4	2	6
comp2169_c0_seq1	10	1	11
comp216_c0_seq1	90	0	90
comp2170_c0_seq1	9	3	12
comp2171_c0_seq1	19	1	20
comp2172_c0_seq1	6	0	6
comp2173_c0_seq1	9	2	11
comp2174_c0_seq1	0	0	0
comp2175_c0_seq1	3	0	3
comp2176_c0_seq1	1	0	1
comp2177_c0_seq1	8	0	8
comp2178_c0_seq1	4	0	4
comp2179_c0_seq1	14	2	16
comp217_c0_seq1	42	6	48
comp2180_c0_seq1	4	1	5
comp2181_c0_seq1	9	1	10
comp2182_c0_seq1	6	0	6
comp2183_c0_seq1	3	0	3
comp2184_c0_seq1	4	3	7
comp2185_c0_seq1	0	0	0
comp2186_c0_seq1	8	2	10
comp2187_c0_seq1	5	1	6
comp2188_c0_seq1	24	2	26
comp2189_c0_seq1	0	0	0
comp218_c0_seq1	0	0	0
comp2190_c0_seq1	8	0	8
comp2191_c0_seq1	6	3	9
comp2192_c0_seq1	5	0	5
comp2193_c0_seq1	2	0	2
comp2194_c0_seq1	1	0	1
comp2195_c0_seq1	6	0	6
comp2196_c0_seq1	6	0	6
comp2197_c0_seq1	10	1	11
comp2198_c0_seq1	4	0	4
comp2199_c0_seq1	6	1	7
comp219_c0_seq1	42	0	42
comp21_c0_seq1	2	1	3
comp2200_c0_seq1	5	5	10
comp2201_c0_seq1	8	1	9
comp2202_c0_seq1	9	0	9
comp2203_c0_seq1	8	1	9
comp2204_c0_seq1	12	1	13
comp2205_c0_seq1	6	0	6
comp2206_c0_seq1	3	2	5
comp2207_c0_seq1	3	1	4
comp2208_c0_seq1	15	1	16
comp2209_c0_seq1	5	3	8
comp2210_c0_seq1	4	2	6
comp2211_c0_seq1	2	0	2
comp2212_c0_seq1	1	0	1
comp2213_c0_seq1	5	0	5
comp2214_c0_seq1	8	1	9
comp2215_c0_seq1	2	0	2
comp2216_c0_seq1	2	0	2
comp2217_c0_seq1	4	1	5
comp2218_c0_seq1	3	2	5
comp2219_c0_seq1	1	1	2
comp221_c0_seq1	43	1	44
comp2220_c0_seq1	7	0	7
comp2221_c0_seq1	9	0	9
comp2222_c0_seq1	10	0	10
comp2223_c0_seq1	8	0	8
comp2224_c0_seq1	5	1	6
comp2225_c0_seq1	5	1	6
comp2226_c0_seq1	2	1	3
comp2227_c0_seq1	2	0	2
comp2228_c0_seq1	5	0	5
comp2229_c0_seq1	6	0	6
comp222_c0_seq1	95	6	101
comp2230_c0_seq1	2	0	2
comp2231_c0_seq1	13	2	15
comp2232_c0_seq1	6	2	8
comp2234_c0_seq1	2	2	4
comp2235_c0_seq1	3	1	4
comp2236_c0_seq1	1	0	1
comp2237_c0_seq1	3	0	3
comp2238_c0_seq1	1	0	1
comp2239_c0_seq1	3	1	4
comp223_c0_seq1	58	1	59
comp2240_c0_seq1	11	1	12
comp2241_c0_seq1	5	0	5
comp2242_c0_seq1	3	0	3
comp2243_c0_seq1	2	0	2
comp2244_c0_seq1	6	1	7
comp2245_c0_seq1	13	4	17
comp2246_c0_seq1	2	0	2
comp2247_c0_seq1	3	0	3
comp2248_c0_seq1	4	0	4
comp2249_c0_seq1	4	1	5
comp224_c0_seq1	36	4	40
comp2250_c0_seq1	10	0	10
comp2251_c0_seq1	2	1	3
comp2252_c0_seq1	2	0	2
comp2253_c0_seq1	2	1	3
comp2254_c0_seq1	6	0	6
comp2255_c0_seq1	9	2	11
comp2256_c0_seq1	2	0	2
comp2257_c0_seq1	4	0	4
comp2258_c0_seq1	4	0	4
comp2259_c0_seq1	5	1	6
comp2260_c0_seq1	1	0	1
comp2261_c0_seq1	3	1	4
comp2262_c0_seq1	8	0	8
comp2263_c0_seq1	7	1	8
comp2264_c0_seq1	0	0	0
comp2265_c0_seq1	7	4	11
comp2266_c0_seq1	4	0	4
comp2267_c0_seq1	1	2	3
comp2268_c0_seq1	5	1	6
comp2269_c0_seq1	7	0	7
comp226_c0_seq1	25	0	25
comp2270_c0_seq1	5	2	7
comp2271_c0_seq1	7	3	10
comp2272_c0_seq1	5	0	5
comp2273_c0_seq1	16	0	16
comp2274_c0_seq1	2	2	4
comp2275_c0_seq1	7	0	7
comp2276_c0_seq1	11	1	12
comp2277_c0_seq1	8	0	8
comp2278_c0_seq1	4	2	6
comp2279_c0_seq1	5	0	5
comp227_c0_seq1	41	2	43
comp2280_c0_seq1	2	0	2
comp2281_c0_seq1	11	3	14
comp2282_c0_seq1	1	0	1
comp2283_c0_seq1	2	1	3
comp2284_c0_seq1	4	1	5
comp2285_c0_seq1	2	0	2
comp2286_c0_seq1	2	0	2
comp2287_c0_seq1	3	0	3
comp2288_c0_seq1	3	2	5
comp2289_c0_seq1	8	0	8
comp228_c0_seq1	71	1	72
comp2290_c0_seq1	2	0	2
comp2291_c0_seq1	5	0	5
comp2293_c0_seq1	7	0	7
comp2294_c0_seq1	8	0	8
comp2295_c0_seq1	4	0	4
comp2296_c0_seq1	14	0	14
comp2297_c0_seq1	8	1	9
comp2298_c0_seq1	5	2	7
comp2299_c0_seq1	7	0	7
comp229_c0_seq1	227	2	229
comp22_c0_seq1	2	1	3
comp2300_c0_seq1	7	0	7
comp2301_c0_seq1	7	0	7
comp2302_c0_seq1	8	2	10
comp2303_c0_seq1	1	0	1
comp2304_c0_seq1	4	0	4
comp2305_c0_seq1	8	1	9
comp2306_c0_seq1	4	0	4
comp2307_c0_seq1	2	1	3
comp2308_c0_seq1	7	4	11
comp2309_c0_seq1	5	3	8
comp230_c0_seq1	87	2	89
comp2310_c0_seq1	0	0	0
comp2311_c0_seq1	4	3	7
comp2312_c0_seq1	1	0	1
comp2313_c0_seq1	5	1	6
comp2314_c0_seq1	8	1	9
comp2315_c0_seq1	1	1	2
comp2316_c0_seq1	9	2	11
comp2317_c0_seq1	2	1	3
comp2318_c0_seq1	10	0	10
comp2319_c0_seq1	3	0	3
comp2320_c0_seq1	1	0	1
comp2321_c0_seq1	3	1	4
comp2322_c0_seq1	6	1	7
comp2323_c0_seq1	4	0	4
comp2324_c0_seq1	6	3	9
comp2325_c0_seq1	12	2	14
comp2326_c0_seq1	1	0	1
comp2327_c0_seq1	5	0	5
comp2328_c0_seq1	5	2	7
comp2329_c0_seq1	10	0	10
comp2330_c0_seq1	11	2	13
comp2331_c0_seq1	5	0	5
comp2332_c0_seq1	2	0	2
comp2333_c0_seq1	1	1	2
comp2334_c0_seq1	4	1	5
comp2335_c0_seq1	3	1	4
comp2336_c0_seq1	4	1	5
comp2337_c0_seq1	4	2	6
comp2338_c0_seq1	11	1	12
comp2339_c0_seq1	29	0	29
comp233_c0_seq1	91	2	93
comp2340_c0_seq1	7	0	7
comp2341_c0_seq1	6	1	7
comp2341_c1_seq1	6	0	6
comp2342_c0_seq1	3	1	4
comp2343_c0_seq1	10	3	13
comp2344_c0_seq1	4	1	5
comp2345_c0_seq1	4	0	4
comp2346_c0_seq1	4	2	6
comp2347_c0_seq1	12	2	14
comp2348_c0_seq1	4	0	4
comp2349_c0_seq1	3	0	3
comp234_c0_seq1	620	5	625
comp2351_c0_seq1	3	4	7
comp2352_c0_seq1	1	0	1
comp2353_c0_seq1	0	0	0
comp2354_c0_seq1	2	1	3
comp2355_c0_seq1	6	2	8
comp2356_c0_seq1	3	2	5
comp2357_c0_seq1	12	1	13
comp2358_c0_seq1	4	1	5
comp2359_c0_seq1	2	3	5
comp235_c0_seq1	10	0	10
comp2360_c0_seq1	4	1	5
comp2361_c0_seq1	6	1	7
comp2362_c0_seq1	7	2	9
comp2363_c0_seq1	2	0	2
comp2364_c0_seq1	5	1	6
comp2365_c0_seq1	9	1	10
comp2366_c0_seq1	6	0	6
comp2367_c0_seq1	0	0	0
comp2368_c0_seq1	6	0	6
comp2369_c0_seq1	13	0	13
comp236_c0_seq1	14	140	154
comp2370_c0_seq1	6	1	7
comp2371_c0_seq1	6	0	6
comp2372_c0_seq1	5	2	7
comp2373_c0_seq1	10	1	11
comp2374_c0_seq1	2	0	2
comp2375_c0_seq1	3	0	3
comp2376_c0_seq1	4	0	4
comp2377_c0_seq1	6	0	6
comp2378_c0_seq1	1	1	2
comp2379_c0_seq1	2	0	2
comp2380_c0_seq1	2	0	2
comp2381_c0_seq1	6	0	6
comp2382_c0_seq1	6	0	6
comp2383_c0_seq1	2	0	2
comp2384_c0_seq1	2	0	2
comp2385_c0_seq1	4	2	6
comp2386_c0_seq1	9	0	9
comp2387_c0_seq1	7	1	8
comp2388_c0_seq1	1	1	2
comp2389_c0_seq1	0	2	2
comp238_c0_seq1	22	1	23
comp2390_c0_seq1	12	1	13
comp2391_c0_seq1	5	0	5
comp2392_c0_seq1	3	1	4
comp2393_c0_seq1	1	2	3
comp2394_c0_seq1	1	0	1
comp2395_c0_seq1	1	0	1
comp2396_c0_seq1	2	3	5
comp2397_c0_seq1	2	1	3
comp2398_c0_seq1	4	0	4
comp2399_c0_seq1	3	1	4
comp239_c0_seq1	41	3	44
comp23_c0_seq1	6	1	7
comp2400_c0_seq1	9	0	9
comp2401_c0_seq1	3	1	4
comp2402_c0_seq1	9	0	9
comp2403_c0_seq1	3	0	3
comp2404_c0_seq1	5	1	6
comp2405_c0_seq1	5	0	5
comp2406_c0_seq1	9	1	10
comp2407_c0_seq1	8	1	9
comp2408_c0_seq1	6	1	7
comp2409_c0_seq1	3	0	3
comp240_c0_seq1	10	2	12
comp2410_c0_seq1	5	0	5
comp2411_c0_seq1	2	0	2
comp2412_c0_seq1	3	0	3
comp2413_c0_seq1	1	2	3
comp2414_c0_seq1	8	0	8
comp2415_c0_seq1	1	3	4
comp2416_c0_seq1	2	0	2
comp2417_c0_seq1	5	1	6
comp2418_c0_seq1	1	0	1
comp2419_c0_seq1	14	1	15
comp241_c0_seq1	7	0	7
comp2420_c0_seq1	6	0	6
comp2421_c0_seq1	3	1	4
comp2422_c0_seq1	4	0	4
comp2423_c0_seq1	13	2	15
comp2424_c0_seq1	6	3	9
comp2425_c0_seq1	17	0	17
comp2426_c0_seq1	4	1	5
comp2427_c0_seq1	6	1	7
comp2428_c0_seq1	1	0	1
comp2429_c0_seq1	7	0	7
comp242_c0_seq1	5	2	7
comp2430_c0_seq1	1	0	1
